GeneFamily,Sample,Value,Condition
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_248,36.7062993619,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_249,64.8335534921,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_250,142.4549815684,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_251,54.8980488904,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_252,139.9666423473,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Wild_253,80.5628423456,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Experiment_254,74.24921624939999,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,Monarch_Experiment_255,365.16793147010003,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,NoMonarch_Experiment_256,317.4684600236,No-Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,NoMonarch_Experiment_257,176.24378436400002,No-Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,NoMonarch_Experiment_258,399.2098087391,No-Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,NoMonarch_Experiment_259,226.391372042,No-Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,No_Monarch_Wild_260,38.4447605192,Monarch
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified,NoMonarch_Wild_261,111.0949169546,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_248,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_249,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_250,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_251,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_252,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_253,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Experiment_254,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Experiment_255,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_256,71.4464813316,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_257,44.087082000200006,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_258,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_259,99.63908082799999,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,No_Monarch_Wild_260,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Wild_261,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,49.0480162924,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_248,30.7855603171,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_249,157.1572709582,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_250,465.0618087455,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_251,49.6047941334,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_252,269.53750735939997,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Wild_253,496.84796122269995,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Experiment_254,768.0439135736,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,Monarch_Experiment_255,665.1607561264,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,NoMonarch_Experiment_256,499.2483858335,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,NoMonarch_Experiment_257,686.1424381001999,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,NoMonarch_Experiment_258,602.5764863847,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,NoMonarch_Experiment_259,578.7782782655,No-Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,No_Monarch_Wild_260,412.90321369260005,Monarch
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,NoMonarch_Wild_261,199.51696633240002,No-Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,41.8488553641,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,8.042714754,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,No_Monarch_Wild_260,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_248,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_249,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_250,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_251,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_252,7.40558538,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_253,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Experiment_254,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Experiment_255,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_256,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_257,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_258,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_259,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,No_Monarch_Wild_260,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Wild_261,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_248,19.8483960157,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_249,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_250,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_251,52.918165386300004,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_252,32.922795242,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Wild_253,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Experiment_254,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,Monarch_Experiment_255,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,NoMonarch_Experiment_256,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,NoMonarch_Experiment_257,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,NoMonarch_Experiment_258,23.4069056746,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,NoMonarch_Experiment_259,0.0,No-Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,No_Monarch_Wild_260,0.0,Monarch
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified,NoMonarch_Wild_261,48.8417942026,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,12.2509489165,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,62.6372754413,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,35.9247634698,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,100.0183137776,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,113.79317338879999,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_248,817.6361022584,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_249,499.00255274410006,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_250,318.24265484119996,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_251,611.3953145735,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_252,326.248126061,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Wild_253,380.54333400980005,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Experiment_254,521.1411359783,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,Monarch_Experiment_255,570.3908273108,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,NoMonarch_Experiment_256,472.5100031015,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,NoMonarch_Experiment_257,710.0767493963001,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,NoMonarch_Experiment_258,371.1745073743,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,NoMonarch_Experiment_259,340.5414553791,No-Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,No_Monarch_Wild_260,575.0988892194999,Monarch
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,NoMonarch_Wild_261,371.93612208449997,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,13.0423376503,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,66.5102671848,No-Monarch
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
